@relation 'prediccion_agotamiento_con_id-weka.filters.unsupervised.attribute.NumericToNominal-R10-weka.filters.unsupervised.attribute.NominalToString-C10-weka.filters.unsupervised.attribute.StringToNominal-R10-weka.filters.unsupervised.attribute.Remove-R1,3-weka.filters.unsupervised.attribute.Remove-R1'

@attribute anio numeric
@attribute mes numeric
@attribute entradas_mes numeric
@attribute salidas_mes numeric
@attribute consumo_promedio_3m numeric
@attribute stock_actual numeric
@attribute agotado {no,si}

@data
2022,2,349,0,0,8269,no
2022,3,0,0,0,8269,no
2022,4,0,0,0,8269,no
2022,5,347,0,0,8616,no
2022,6,0,0,0,8616,no
2022,7,0,0,0,8616,no
2022,8,0,0,0,8616,no
2022,9,0,0,0,8616,no
2022,10,0,0,0,8616,no
2022,11,580,0,0,9196,no
2022,12,174,0,0,9370,no
2023,1,690,0,0,10060,no
2023,2,0,0,0,10060,no
2023,3,882,0,0,10942,no
2023,4,0,0,0,10942,no
2023,5,448,0,0,11390,no
2023,6,0,0,0,11390,no
2023,7,485,0,0,11875,no
2023,8,0,0,0,11875,no
2023,9,0,0,0,11875,no
2023,10,0,0,0,11875,no
2023,11,70,0,0,11945,no
2023,12,40,0,0,11985,no
2024,1,2293,0,0,14278,no
2024,2,209,0,0,14487,no
2024,3,367,0,0,14854,no
2024,4,377,0,0,15231,no
2024,5,0,0,0,15231,no
2024,6,0,0,0,15231,no
2024,7,83,0,0,15314,no
2024,8,0,0,0,15314,no
2024,9,155,0,0,15469,no
2024,10,143,0,0,15612,no
2024,11,0,0,0,15612,no
2024,12,911,0,0,16523,no
2025,1,1055,0,0,17578,no
2025,2,0,0,0,17578,no
2025,3,0,0,0,17578,no
2025,4,333,0,0,17911,no
2025,5,236,0,0,18147,no
2025,6,794,0,0,18941,no
2025,7,459,0,0,19400,no
2025,8,0,0,0,19400,no
2025,9,0,0,0,19400,no
2025,10,802,0,0,20202,no
2025,11,0,0,0,20202,no
2020,1,1000,0,0,1164,no
2020,2,639,0,0,1803,no
2020,3,286,0,0,2089,no
2020,4,0,0,0,2089,no
2020,5,101,0,0,2190,no
2020,6,985,0,0,3175,no
2020,7,427,0,0,3602,no
2020,8,0,0,0,3602,no
2020,9,0,0,0,3602,no
2020,10,0,0,0,3602,no
2020,11,619,0,0,4221,no
2020,12,356,0,0,4577,no
2021,1,664,0,0,5241,no
2021,2,0,0,0,5241,no
2021,3,1043,0,0,6284,no
2021,4,484,0,0,6768,no
2021,5,0,0,0,6768,no
2021,6,334,0,0,7102,no
2021,7,1233,0,0,8335,no
2021,8,0,0,0,8335,no
2021,9,375,0,0,8710,no
2021,10,350,0,0,9060,no
2021,11,174,0,0,9234,no
2021,12,717,0,0,9951,no
2022,1,841,0,0,10792,no
2022,2,465,0,0,11257,no
2022,3,557,0,0,11814,no
2022,4,0,0,0,11814,no
2022,5,0,0,0,11814,no
2022,6,99,0,0,11913,no
2022,7,329,0,0,12242,no
2022,8,0,0,0,12242,no
2022,9,0,0,0,12242,no
2022,10,0,0,0,12242,no
2022,11,415,0,0,12657,no
2022,12,0,0,0,12657,no
2023,1,115,0,0,12772,no
2023,2,236,0,0,13008,no
2023,3,1404,0,0,14412,no
2023,4,0,0,0,14412,no
2023,5,300,0,0,14712,no
2023,6,0,0,0,14712,no
2023,7,735,0,0,15447,no
2023,8,0,0,0,15447,no
2023,9,0,0,0,15447,no
2023,10,203,0,0,15650,no
2023,11,645,0,0,16295,no
2023,12,877,0,0,17172,no
2024,1,0,0,0,17172,no
2024,2,1219,0,0,18391,no
2024,3,996,0,0,19387,no
2024,4,108,0,0,19495,no
2024,5,0,0,0,19495,no
2024,6,492,0,0,19987,no
2024,7,1707,0,0,21694,no
2024,8,442,0,0,22136,no
2024,9,620,0,0,22756,no
2024,10,435,0,0,23191,no
2024,11,0,0,0,23191,no
2024,12,0,0,0,23191,no
2025,1,93,0,0,23284,no
2025,2,86,0,0,23370,no
2025,3,1112,0,0,24482,no
2025,4,0,0,0,24482,no
2025,5,11,0,0,24493,no
2025,6,0,0,0,24493,no
2025,7,604,0,0,25097,no
2025,8,0,0,0,25097,no
2025,9,0,0,0,25097,no
2025,10,0,0,0,25097,no
2025,11,0,0,0,25097,no
2020,1,96,0,0,293,no
2020,2,234,0,0,527,no
2020,3,0,0,0,527,no
2020,4,0,0,0,527,no
2020,5,338,0,0,865,no
2020,6,236,0,0,1101,no
2020,7,1137,0,0,2238,no
2020,8,0,0,0,2238,no
2020,9,271,0,0,2509,no
2020,10,96,0,0,2605,no
2020,11,222,0,0,2827,no
2020,12,59,0,0,2886,no
2021,1,430,0,0,3316,no
2021,2,468,0,0,3784,no
2021,3,291,0,0,4075,no
2021,4,0,0,0,4075,no
2021,5,485,0,0,4560,no
2021,6,0,0,0,4560,no
2021,7,460,0,0,5020,no
2021,8,0,0,0,5020,no
2021,9,0,0,0,5020,no
2021,10,0,0,0,5020,no
2021,11,880,0,0,5900,no
2021,12,768,0,0,6668,no
2022,1,288,0,0,6956,no
2022,2,780,0,0,7736,no
2022,3,343,0,0,8079,no
2022,4,447,0,0,8526,no
2022,5,180,0,0,8706,no
2022,6,242,0,0,8948,no
2022,7,561,0,0,9509,no
2022,8,0,0,0,9509,no
2022,9,0,0,0,9509,no
2022,10,0,0,0,9509,no
2022,11,469,0,0,9978,no
2022,12,491,0,0,10469,no
2023,1,295,0,0,10764,no
2023,2,874,0,0,11638,no
2023,3,0,0,0,11638,no
2023,4,0,0,0,11638,no
2023,5,0,0,0,11638,no
2023,6,0,0,0,11638,no
2023,7,712,0,0,12350,no
2023,8,0,0,0,12350,no
2023,9,0,0,0,12350,no
2023,10,0,0,0,12350,no
2023,11,326,0,0,12676,no
2023,12,361,0,0,13037,no
2024,1,816,0,0,13853,no
2024,2,0,0,0,13853,no
2024,3,271,0,0,14124,no
2024,4,0,0,0,14124,no
2024,5,0,0,0,14124,no
2024,6,0,0,0,14124,no
2024,7,596,0,0,14720,no
2024,8,0,0,0,14720,no
2024,9,0,0,0,14720,no
2024,10,325,0,0,15045,no
2024,11,19,0,0,15064,no
2024,12,1062,0,0,16126,no
2025,1,467,0,0,16593,no
2025,2,199,0,0,16792,no
2025,3,0,0,0,16792,no
2025,4,0,0,0,16792,no
2025,5,0,0,0,16792,no
2025,6,0,0,0,16792,no
2025,7,277,0,0,17069,no
2025,8,35,0,0,17104,no
2025,9,0,0,0,17104,no
2025,10,0,0,0,17104,no
2025,11,0,0,0,17104,no
2020,1,212,0,0,350,no
2020,2,955,0,0,1305,no
2020,3,893,0,0,2198,no
2020,4,120,0,0,2318,no
2020,5,472,0,0,2790,no
2020,6,0,0,0,2790,no
2020,7,684,0,0,3474,no
2020,8,0,0,0,3474,no
2020,9,485,0,0,3959,no
2020,10,155,0,0,4114,no
2020,11,0,0,0,4114,no
2020,12,771,0,0,4885,no
2021,1,478,0,0,5363,no
2021,2,161,0,0,5524,no
2021,3,0,0,0,5524,no
2021,4,257,0,0,5781,no
2021,5,0,0,0,5781,no
2021,6,0,0,0,5781,no
2021,7,644,0,0,6425,no
2021,8,0,0,0,6425,no
2021,9,0,0,0,6425,no
2021,10,0,0,0,6425,no
2021,11,0,0,0,6425,no
2021,12,191,0,0,6616,no
2022,1,430,0,0,7046,no
2022,2,0,0,0,7046,no
2022,3,308,0,0,7354,no
2022,4,0,0,0,7354,no
2022,5,0,0,0,7354,no
2022,6,0,0,0,7354,no
2022,7,463,0,0,7817,no
2022,8,463,0,0,8280,no
2022,9,0,0,0,8280,no
2022,10,0,0,0,8280,no
2022,11,295,0,0,8575,no
2022,12,271,0,0,8846,no
2023,1,0,0,0,8846,no
2023,2,703,0,0,9549,no
2023,3,1147,0,0,10696,no
2023,4,378,0,0,11074,no
2023,5,617,0,0,11691,no
2023,6,0,0,0,11691,no
2023,7,170,0,0,11861,no
2023,8,0,0,0,11861,no
2023,9,0,0,0,11861,no
2023,10,0,0,0,11861,no
2023,11,0,0,0,11861,no
2023,12,94,0,0,11955,no
2024,1,204,0,0,12159,no
2024,2,47,0,0,12206,no
2024,3,1026,0,0,13232,no
2024,4,0,0,0,13232,no
2024,5,0,0,0,13232,no
2024,6,0,0,0,13232,no
2024,7,0,0,0,13232,no
2024,8,0,0,0,13232,no
2024,9,0,0,0,13232,no
2024,10,397,0,0,13629,no
2024,11,0,0,0,13629,no
2024,12,428,0,0,14057,no
2025,1,889,0,0,14946,no
2025,2,348,0,0,15294,no
2025,3,822,0,0,16116,no
2025,4,402,0,0,16518,no
2025,5,93,0,0,16611,no
2025,6,0,0,0,16611,no
2025,7,1272,0,0,17883,no
2025,8,0,0,0,17883,no
2025,9,9,0,0,17892,no
2025,10,294,0,0,18186,no
2025,11,0,0,0,18186,no
2020,1,1170,0,0,1170,no
2020,2,120,0,0,1290,no
2020,3,552,0,0,1842,no
2020,4,773,0,0,2615,no
2020,5,0,0,0,2615,no
2020,6,0,0,0,2615,no
2020,7,671,0,0,3286,no
2020,8,108,0,0,3394,no
2020,9,0,0,0,3394,no
2020,10,0,0,0,3394,no
2020,11,380,0,0,3774,no
2020,12,750,0,0,4524,no
2021,1,1417,0,0,5941,no
2021,2,238,0,0,6179,no
2021,3,197,0,0,6376,no
2021,4,0,0,0,6376,no
2021,5,0,0,0,6376,no
2021,6,67,0,0,6443,no
2021,7,269,0,0,6712,no
2021,8,44,0,0,6756,no
2021,9,476,0,0,7232,no
2021,10,0,0,0,7232,no
2021,11,233,0,0,7465,no
2021,12,254,0,0,7719,no
2022,1,1048,0,0,8767,no
2022,2,900,0,0,9667,no
2022,3,0,0,0,9667,no
2022,4,483,0,0,10150,no
2022,5,1043,0,0,11193,no
2022,6,619,0,0,11812,no
2022,7,899,0,0,12711,no
2022,8,0,0,0,12711,no
2022,9,0,0,0,12711,no
2022,10,82,0,0,12793,no
2022,11,203,0,0,12996,no
2022,12,123,0,0,13119,no
2023,1,495,0,0,13614,no
2023,2,439,0,0,14053,no
2023,3,747,0,0,14800,no
2023,4,0,0,0,14800,no
2023,5,0,0,0,14800,no
2023,6,108,0,0,14908,no
2023,7,172,0,0,15080,no
2023,8,0,0,0,15080,no
2023,9,0,0,0,15080,no
2023,10,0,0,0,15080,no
2023,11,820,0,0,15900,no
2023,12,273,0,0,16173,no
2024,1,424,0,0,16597,no
2024,2,421,0,0,17018,no
2024,3,341,0,0,17359,no
2024,4,0,0,0,17359,no
2024,5,0,0,0,17359,no
2024,6,0,0,0,17359,no
2024,7,0,0,0,17359,no
2024,8,0,0,0,17359,no
2024,9,0,0,0,17359,no
2024,10,0,0,0,17359,no
2024,11,0,0,0,17359,no
2024,12,838,0,0,18197,no
2025,1,330,0,0,18527,no
2025,2,0,0,0,18527,no
2025,3,18,0,0,18545,no
2025,4,0,0,0,18545,no
2025,5,0,0,0,18545,no
2025,6,0,0,0,18545,no
2025,7,299,0,0,18844,no
2025,8,797,0,0,19641,no
2025,9,0,0,0,19641,no
2025,10,0,0,0,19641,no
2025,11,0,0,0,19641,no
2020,1,605,0,0,901,no
2020,2,0,0,0,901,no
2020,3,291,0,0,1192,no
2020,4,468,0,0,1660,no
2020,5,0,0,0,1660,no
2020,6,62,0,0,1722,no
2020,7,612,0,0,2334,no
2020,8,0,0,0,2334,no
2020,9,276,0,0,2610,no
2020,10,0,0,0,2610,no
2020,11,452,0,0,3062,no
2020,12,0,0,0,3062,no
2021,1,68,0,0,3130,no
2021,2,176,0,0,3306,no
2021,3,663,0,0,3969,no
2021,4,0,0,0,3969,no
2021,5,0,0,0,3969,no
2021,6,745,0,0,4714,no
2021,7,0,0,0,4714,no
2021,8,66,0,0,4780,no
2021,9,0,0,0,4780,no
2021,10,360,0,0,5140,no
2021,11,630,0,0,5770,no
2021,12,496,0,0,6266,no
2022,1,134,0,0,6400,no
2022,2,226,0,0,6626,no
2022,3,750,0,0,7376,no
2022,4,0,0,0,7376,no
2022,5,0,0,0,7376,no
2022,6,0,0,0,7376,no
2022,7,533,0,0,7909,no
2022,8,0,0,0,7909,no
2022,9,218,0,0,8127,no
2022,10,0,0,0,8127,no
2022,11,1009,0,0,9136,no
2022,12,900,0,0,10036,no
2023,1,393,0,0,10429,no
2023,2,586,0,0,11015,no
2023,3,496,0,0,11511,no
2023,4,0,0,0,11511,no
2023,5,438,0,0,11949,no
2023,6,612,0,0,12561,no
2023,7,0,0,0,12561,no
2023,8,0,0,0,12561,no
2023,9,0,0,0,12561,no
2023,10,527,0,0,13088,no
2023,11,499,0,0,13587,no
2023,12,69,0,0,13656,no
2024,1,133,0,0,13789,no
2024,2,609,0,0,14398,no
2024,3,320,0,0,14718,no
2024,4,0,0,0,14718,no
2024,5,0,0,0,14718,no
2024,6,0,0,0,14718,no
2024,7,797,0,0,15515,no
2024,8,0,0,0,15515,no
2024,9,435,0,0,15950,no
2024,10,47,0,0,15997,no
2024,11,486,0,0,16483,no
2024,12,1133,0,0,17616,no
2025,1,438,0,0,18054,no
2025,2,0,0,0,18054,no
2025,3,652,0,0,18706,no
2025,4,0,0,0,18706,no
2025,5,0,0,0,18706,no
2025,6,0,0,0,18706,no
2025,7,1034,0,0,19740,no
2025,8,364,0,0,20104,no
2025,9,462,0,0,20566,no
2025,10,0,0,0,20566,no
2025,11,0,0,0,20566,no
2020,1,118,0,0,118,no
2020,2,1082,0,0,1200,no
2020,3,245,0,0,1445,no
2020,4,884,0,0,2329,no
2020,5,294,0,0,2623,no
2020,6,0,0,0,2623,no
2020,7,349,0,0,2972,no
2020,8,0,0,0,2972,no
2020,9,191,0,0,3163,no
2020,10,116,0,0,3279,no
2020,11,36,0,0,3315,no
2020,12,430,0,0,3745,no
2021,1,734,0,0,4479,no
2021,2,849,0,0,5328,no
2021,3,902,0,0,6230,no
2021,4,374,0,0,6604,no
2021,5,335,0,0,6939,no
2021,6,217,0,0,7156,no
2021,7,379,0,0,7535,no
2021,8,0,0,0,7535,no
2021,9,36,0,0,7571,no
2021,10,0,0,0,7571,no
2021,11,386,0,0,7957,no
2021,12,1125,0,0,9082,no
2022,1,369,0,0,9451,no
2022,2,182,0,0,9633,no
2022,3,648,0,0,10281,no
2022,4,135,0,0,10416,no
2022,5,0,0,0,10416,no
2022,6,0,0,0,10416,no
2022,7,518,0,0,10934,no
2022,8,276,0,0,11210,no
2022,9,0,0,0,11210,no
2022,10,0,0,0,11210,no
2022,11,0,0,0,11210,no
2022,12,865,0,0,12075,no
2023,1,276,0,0,12351,no
2023,2,329,0,0,12680,no
2023,3,323,0,0,13003,no
2023,4,0,0,0,13003,no
2023,5,0,0,0,13003,no
2023,6,416,0,0,13419,no
2023,7,200,0,0,13619,no
2023,8,0,0,0,13619,no
2023,9,0,0,0,13619,no
2023,10,0,0,0,13619,no
2023,11,922,0,0,14541,no
2023,12,187,0,0,14728,no
2024,1,484,0,0,15212,no
2024,2,408,0,0,15620,no
2024,3,525,0,0,16145,no
2024,4,0,0,0,16145,no
2024,5,0,0,0,16145,no
2024,6,0,0,0,16145,no
2024,7,0,0,0,16145,no
2024,8,0,0,0,16145,no
2024,9,0,0,0,16145,no
2024,10,0,0,0,16145,no
2024,11,1248,0,0,17393,no
2024,12,342,0,0,17735,no
2025,1,907,0,0,18642,no
2025,2,305,0,0,18947,no
2025,3,332,0,0,19279,no
2025,4,361,0,0,19640,no
2025,5,0,0,0,19640,no
2025,6,0,0,0,19640,no
2025,7,205,0,0,19845,no
2025,8,0,0,0,19845,no
2025,9,0,0,0,19845,no
2025,10,0,0,0,19845,no
2025,11,64,0,0,19909,no
2020,1,254,0,0,329,no
2020,2,0,0,0,329,no
2020,3,0,0,0,329,no
2020,4,844,0,0,1173,no
2020,5,0,0,0,1173,no
2020,6,510,0,0,1683,no
2020,7,0,0,0,1683,no
2020,8,0,0,0,1683,no
2020,9,535,0,0,2218,no
2020,10,770,0,0,2988,no
2020,11,296,0,0,3284,no
2020,12,196,0,0,3480,no
2021,1,130,0,0,3610,no
2021,2,783,0,0,4393,no
2021,3,424,0,0,4817,no
2021,4,0,0,0,4817,no
2021,5,470,0,0,5287,no
2021,6,0,0,0,5287,no
2021,7,237,0,0,5524,no
2021,8,0,0,0,5524,no
2021,9,382,0,0,5906,no
2021,10,0,0,0,5906,no
2021,11,443,0,0,6349,no
2021,12,882,0,0,7231,no
2022,1,361,0,0,7592,no
2022,2,988,0,0,8580,no
2022,3,639,0,0,9219,no
2022,4,0,0,0,9219,no
2022,5,122,0,0,9341,no
2022,6,860,0,0,10201,no
2022,7,648,0,0,10849,no
2022,8,56,0,0,10905,no
2022,9,0,0,0,10905,no
2022,10,453,0,0,11358,no
2022,11,0,0,0,11358,no
2022,12,346,0,0,11704,no
2023,1,213,0,0,11917,no
2023,2,1526,0,0,13443,no
2023,3,535,0,0,13978,no
2023,4,0,0,0,13978,no
2023,5,0,0,0,13978,no
2023,6,0,0,0,13978,no
2023,7,428,0,0,14406,no
2023,8,0,0,0,14406,no
2023,9,150,0,0,14556,no
2023,10,0,0,0,14556,no
2023,11,801,0,0,15357,no
2023,12,0,0,0,15357,no
2024,1,419,0,0,15776,no
2024,2,777,0,0,16553,no
2024,3,483,0,0,17036,no
2024,4,32,0,0,17068,no
2024,5,0,0,0,17068,no
2024,6,0,0,0,17068,no
2024,7,920,0,0,17988,no
2024,8,0,0,0,17988,no
2024,9,0,0,0,17988,no
2024,10,89,0,0,18077,no
2024,11,995,0,0,19072,no
2024,12,227,0,0,19299,no
2025,1,191,0,0,19490,no
2025,2,0,0,0,19490,no
2025,3,430,0,0,19920,no
2025,4,485,0,0,20405,no
2025,5,0,0,0,20405,no
2025,6,0,0,0,20405,no
2025,7,456,0,0,20861,no
2025,8,0,0,0,20861,no
2025,9,341,0,0,21202,no
2025,10,0,0,0,21202,no
2025,11,0,0,0,21202,no
2020,1,0,0,0,24,no
2020,2,366,0,0,390,no
2020,3,336,0,0,726,no
2020,4,94,0,0,820,no
2020,5,172,0,0,992,no
2020,6,845,0,0,1837,no
2020,7,278,0,0,2115,no
2020,8,0,0,0,2115,no
2020,9,0,0,0,2115,no
2020,10,0,0,0,2115,no
2020,11,1469,0,0,3584,no
2020,12,539,0,0,4123,no
2021,1,678,0,0,4801,no
2021,2,382,0,0,5183,no
2021,3,493,0,0,5676,no
2021,4,0,0,0,5676,no
2021,5,46,0,0,5722,no
2021,6,0,0,0,5722,no
2021,7,912,0,0,6634,no
2021,8,43,0,0,6677,no
2021,9,0,0,0,6677,no
2021,10,0,0,0,6677,no
2021,11,306,0,0,6983,no
2021,12,1178,0,0,8161,no
2022,1,185,0,0,8346,no
2022,2,307,0,0,8653,no
2022,3,233,0,0,8886,no
2022,4,497,0,0,9383,no
2022,5,0,0,0,9383,no
2022,6,0,0,0,9383,no
2022,7,1112,0,0,10495,no
2022,8,0,0,0,10495,no
2022,9,0,0,0,10495,no
2022,10,0,0,0,10495,no
2022,11,849,0,0,11344,no
2022,12,0,0,0,11344,no
2023,1,579,0,0,11923,no
2023,2,1123,0,0,13046,no
2023,3,0,0,0,13046,no
2023,4,0,0,0,13046,no
2023,5,0,0,0,13046,no
2023,6,0,0,0,13046,no
2023,7,0,0,0,13046,no
2023,8,170,0,0,13216,no
2023,9,0,0,0,13216,no
2023,10,130,0,0,13346,no
2023,11,438,0,0,13784,no
2023,12,459,0,0,14243,no
2024,1,958,0,0,15201,no
2024,2,302,0,0,15503,no
2024,3,1938,0,0,17441,no
2024,4,0,0,0,17441,no
2024,5,0,0,0,17441,no
2024,6,381,0,0,17822,no
2024,7,25,0,0,17847,no
2024,8,0,0,0,17847,no
2024,9,0,0,0,17847,no
2024,10,33,0,0,17880,no
2024,11,331,0,0,18211,no
2024,12,640,0,0,18851,no
2025,1,949,0,0,19800,no
2025,2,706,0,0,20506,no
2025,3,1381,0,0,21887,no
2025,4,0,0,0,21887,no
2025,5,443,0,0,22330,no
2025,6,456,0,0,22786,no
2025,7,0,0,0,22786,no
2025,8,69,0,0,22855,no
2025,9,362,0,0,23217,no
2025,10,0,0,0,23217,no
2025,11,0,0,0,23217,no
2020,1,405,0,0,886,no
2020,2,605,0,0,1491,no
2020,3,0,0,0,1491,no
2020,4,0,0,0,1491,no
2020,5,0,0,0,1491,no
2020,6,53,0,0,1544,no
2020,7,424,0,0,1968,no
2020,8,342,0,0,2310,no
2020,9,284,0,0,2594,no
2020,10,0,0,0,2594,no
2020,11,128,0,0,2722,no
2020,12,541,0,0,3263,no
2021,1,0,0,0,3263,no
2021,2,827,0,0,4090,no
2021,3,607,0,0,4697,no
2021,4,0,0,0,4697,no
2021,5,0,0,0,4697,no
2021,6,156,0,0,4853,no
2021,7,400,0,0,5253,no
2021,8,84,0,0,5337,no
2021,9,460,0,0,5797,no
2021,10,0,0,0,5797,no
2021,11,475,0,0,6272,no
2021,12,363,0,0,6635,no
2022,1,54,0,0,6689,no
2022,2,1154,0,0,7843,no
2022,3,468,0,0,8311,no
2022,4,337,0,0,8648,no
2022,5,492,0,0,9140,no
2022,6,468,0,0,9608,no
2022,7,572,0,0,10180,no
2022,8,0,0,0,10180,no
2022,9,0,0,0,10180,no
2022,10,0,0,0,10180,no
2022,11,1280,0,0,11460,no
2022,12,46,0,0,11506,no
2023,1,1016,0,0,12522,no
2023,2,480,0,0,13002,no
2023,3,0,0,0,13002,no
2023,4,0,0,0,13002,no
2023,5,114,0,0,13116,no
2023,6,0,0,0,13116,no
2023,7,0,0,0,13116,no
2023,8,432,0,0,13548,no
2023,9,0,0,0,13548,no
2023,10,0,0,0,13548,no
2023,11,688,0,0,14236,no
2023,12,54,0,0,14290,no
2024,1,1060,0,0,15350,no
2024,2,847,0,0,16197,no
2024,3,0,0,0,16197,no
2024,4,0,0,0,16197,no
2024,5,0,0,0,16197,no
2024,6,0,0,0,16197,no
2024,7,467,0,0,16664,no
2024,8,0,0,0,16664,no
2024,9,315,0,0,16979,no
2024,10,177,0,0,17156,no
2024,11,1211,0,0,18367,no
2024,12,0,0,0,18367,no
2025,1,319,0,0,18686,no
2025,2,0,0,0,18686,no
2025,3,1095,0,0,19781,no
2025,4,0,0,0,19781,no
2025,5,0,0,0,19781,no
2025,6,0,0,0,19781,no
2025,7,0,0,0,19781,no
2025,8,0,0,0,19781,no
2025,9,0,0,0,19781,no
2025,10,0,0,0,19781,no
2025,11,0,0,0,19781,no
2020,1,0,0,0,337,no
2020,2,729,0,0,1066,no
2020,3,221,0,0,1287,no
2020,4,126,0,0,1413,no
2020,5,386,0,0,1799,no
2020,6,347,0,0,2146,no
2020,7,426,0,0,2572,no
2020,8,116,0,0,2688,no
2020,9,364,0,0,3052,no
2020,10,0,0,0,3052,no
2020,11,321,0,0,3373,no
2020,12,0,0,0,3373,no
2021,1,261,0,0,3634,no
2021,2,235,0,0,3869,no
2021,3,711,0,0,4580,no
2021,4,0,0,0,4580,no
2021,5,0,0,0,4580,no
2021,6,116,0,0,4696,no
2021,7,544,0,0,5240,no
2021,8,0,0,0,5240,no
2021,9,0,0,0,5240,no
2021,10,224,0,0,5464,no
2021,11,547,0,0,6011,no
2021,12,1783,0,0,7794,no
2022,1,787,0,0,8581,no
2022,2,153,0,0,8734,no
2022,3,117,0,0,8851,no
2022,4,0,0,0,8851,no
2022,5,0,0,0,8851,no
2022,6,501,0,0,9352,no
2022,7,308,0,0,9660,no
2022,8,69,0,0,9729,no
2022,9,0,0,0,9729,no
2022,10,0,0,0,9729,no
2022,11,88,0,0,9817,no
2022,12,917,0,0,10734,no
2023,1,0,0,0,10734,no
2023,2,637,0,0,11371,no
2023,3,0,0,0,11371,no
2023,4,0,0,0,11371,no
2023,5,0,0,0,11371,no
2023,6,0,0,0,11371,no
2023,7,319,0,0,11690,no
2023,8,337,0,0,12027,no
2023,9,0,0,0,12027,no
2023,10,0,0,0,12027,no
2023,11,608,0,0,12635,no
2023,12,599,0,0,13234,no
2024,1,0,0,0,13234,no
2024,2,89,0,0,13323,no
2024,3,808,0,0,14131,no
2024,4,268,0,0,14399,no
2024,5,323,0,0,14722,no
2024,6,0,0,0,14722,no
2024,7,790,0,0,15512,no
2024,8,0,0,0,15512,no
2024,9,0,0,0,15512,no
2024,10,414,0,0,15926,no
2024,11,272,0,0,16198,no
2024,12,0,0,0,16198,no
2025,1,575,0,0,16773,no
2025,2,235,0,0,17008,no
2025,3,222,0,0,17230,no
2025,4,267,0,0,17497,no
2025,5,161,0,0,17658,no
2025,6,51,0,0,17709,no
2025,7,338,0,0,18047,no
2025,8,0,0,0,18047,no
2025,9,0,0,0,18047,no
2025,10,0,0,0,18047,no
2025,11,224,0,0,18271,no
2020,1,334,0,0,487,no
2020,2,115,0,0,602,no
2020,3,0,0,0,602,no
2020,4,0,0,0,602,no
2020,5,0,0,0,602,no
2020,6,698,0,0,1300,no
2020,7,295,0,0,1595,no
2020,8,196,0,0,1791,no
2020,9,0,0,0,1791,no
2020,10,391,0,0,2182,no
2020,11,388,0,0,2570,no
2020,12,227,0,0,2797,no
2021,1,95,0,0,2892,no
2021,2,181,0,0,3073,no
2021,3,186,0,0,3259,no
2021,4,361,0,0,3620,no
2021,5,0,0,0,3620,no
2021,6,322,0,0,3942,no
2021,7,753,0,0,4695,no
2021,8,0,0,0,4695,no
2021,9,0,0,0,4695,no
2021,10,399,0,0,5094,no
2021,11,0,0,0,5094,no
2021,12,472,0,0,5566,no
2022,1,248,0,0,5814,no
2022,2,178,0,0,5992,no
2022,3,413,0,0,6405,no
2022,4,0,0,0,6405,no
2022,5,0,0,0,6405,no
2022,6,0,0,0,6405,no
2022,7,176,0,0,6581,no
2022,8,0,0,0,6581,no
2022,9,0,0,0,6581,no
2022,10,176,0,0,6757,no
2022,11,0,0,0,6757,no
2022,12,341,0,0,7098,no
2023,1,522,0,0,7620,no
2023,2,1144,0,0,8764,no
2023,3,672,0,0,9436,no
2023,4,758,0,0,10194,no
2023,5,105,0,0,10299,no
2023,6,585,0,0,10884,no
2023,7,293,0,0,11177,no
2023,8,0,0,0,11177,no
2023,9,0,0,0,11177,no
2023,10,500,0,0,11677,no
2023,11,508,0,0,12185,no
2023,12,1142,0,0,13327,no
2024,1,436,0,0,13763,no
2024,2,74,0,0,13837,no
2024,3,399,0,0,14236,no
2024,4,0,0,0,14236,no
2024,5,211,0,0,14447,no
2024,6,6,0,0,14453,no
2024,7,84,0,0,14537,no
2024,8,0,0,0,14537,no
2024,9,39,0,0,14576,no
2024,10,0,0,0,14576,no
2024,11,859,0,0,15435,no
2024,12,12,0,0,15447,no
2025,1,452,0,0,15899,no
2025,2,472,0,0,16371,no
2025,3,590,0,0,16961,no
2025,4,0,0,0,16961,no
2025,5,58,0,0,17019,no
2025,6,0,0,0,17019,no
2025,7,386,0,0,17405,no
2025,8,190,0,0,17595,no
2025,9,332,0,0,17927,no
2025,10,0,0,0,17927,no
2025,11,0,0,0,17927,no
2020,1,1531,0,0,1878,no
2020,2,495,0,0,2373,no
2020,3,0,0,0,2373,no
2020,4,0,0,0,2373,no
2020,5,129,0,0,2502,no
2020,6,0,0,0,2502,no
2020,7,0,0,0,2502,no
2020,8,0,0,0,2502,no
2020,9,0,0,0,2502,no
2020,10,844,0,0,3346,no
2020,11,740,0,0,4086,no
2020,12,895,0,0,4981,no
2021,1,682,0,0,5663,no
2021,2,596,0,0,6259,no
2021,3,378,0,0,6637,no
2021,4,0,0,0,6637,no
2021,5,0,0,0,6637,no
2021,6,0,0,0,6637,no
2021,7,468,0,0,7105,no
2021,8,0,0,0,7105,no
2021,9,0,0,0,7105,no
2021,10,21,0,0,7126,no
2021,11,0,0,0,7126,no
2021,12,1624,0,0,8750,no
2022,1,0,0,0,8750,no
2022,2,796,0,0,9546,no
2022,3,262,0,0,9808,no
2022,4,0,0,0,9808,no
2022,5,91,0,0,9899,no
2022,6,0,0,0,9899,no
2022,7,812,0,0,10711,no
